datum,datum_iso,stunde,geraet_id,standort,latitude,longitude,kfz,pkw,lkw,lfw,krad,fahrrad,v_kfz,v_pkw,v_lkw,v85,modal_share_pkw,modal_share_fahrrad,modal_share_lkw,modal_share_krad
05.02.2023,2023-02-05,6,SEN-004,Kolonnenstraße,52.4835,13.361,1536,1127,94,109,206,885,26.7,25.6,31.6,31.9,46.6,36.6,3.9,8.5
05.02.2023,2023-02-05,7,SEN-004,Kolonnenstraße,52.4835,13.361,2865,2054,161,208,442,1751,27.0,27.4,23.2,31.0,44.5,37.9,3.5,9.6
05.02.2023,2023-02-05,8,SEN-004,Kolonnenstraße,52.4835,13.361,3442,2637,180,285,340,2191,27.9,28.4,25.2,32.1,46.8,38.9,3.2,6.0
05.02.2023,2023-02-05,9,SEN-004,Kolonnenstraße,52.4835,13.361,2935,2084,152,202,497,1713,22.4,19.5,31.8,25.8,44.8,36.9,3.3,10.7
05.02.2023,2023-02-05,10,SEN-004,Kolonnenstraße,52.4835,13.361,1538,1076,78,132,252,914,36.5,39.7,30.6,42.6,43.9,37.3,3.2,10.3
05.02.2023,2023-02-05,11,SEN-004,Kolonnenstraße,52.4835,13.361,544,424,35,40,45,327,37.2,38.3,36.6,43.4,48.7,37.5,4.0,5.2
05.02.2023,2023-02-05,12,SEN-004,Kolonnenstraße,52.4835,13.361,189,136,13,18,22,129,38.1,41.2,31.7,44.8,42.8,40.6,4.1,6.9
05.02.2023,2023-02-05,13,SEN-004,Kolonnenstraße,52.4835,13.361,141,103,9,12,17,79,36.7,39.0,32.4,44.2,46.8,35.9,4.1,7.7
05.02.2023,2023-02-05,14,SEN-004,Kolonnenstraße,52.4835,13.361,393,271,25,31,66,254,35.4,37.3,34.8,42.2,41.9,39.3,3.9,10.2
05.02.2023,2023-02-05,15,SEN-004,Kolonnenstraße,52.4835,13.361,1169,841,49,91,188,699,34.0,35.0,35.8,40.9,45.0,37.4,2.6,10.1
05.02.2023,2023-02-05,16,SEN-004,Kolonnenstraße,52.4835,13.361,2760,2185,177,267,131,1681,29.1,30.3,23.4,35.2,49.2,37.9,4.0,2.9
05.02.2023,2023-02-05,17,SEN-004,Kolonnenstraße,52.4835,13.361,4418,3085,250,363,720,2617,25.8,25.3,25.7,29.3,43.9,37.2,3.6,10.2
05.02.2023,2023-02-05,18,SEN-004,Kolonnenstraße,52.4835,13.361,4507,3060,293,284,870,2514,27.3,27.8,23.3,31.9,43.6,35.8,4.2,12.4
05.02.2023,2023-02-05,19,SEN-004,Kolonnenstraße,52.4835,13.361,2852,2207,148,207,290,1670,30.5,32.5,19.8,35.6,48.8,36.9,3.3,6.4
05.02.2023,2023-02-05,20,SEN-004,Kolonnenstraße,52.4835,13.361,1160,875,77,83,125,698,32.4,33.4,30.2,37.1,47.1,37.6,4.1,6.7
05.02.2023,2023-02-05,21,SEN-004,Kolonnenstraße,52.4835,13.361,380,270,27,26,57,236,35.1,37.2,32.0,42.3,43.8,38.3,4.4,9.3
05.02.2023,2023-02-05,22,SEN-004,Kolonnenstraße,52.4835,13.361,139,94,8,11,26,74,41.0,45.9,34.2,49.2,44.1,34.7,3.8,12.2
05.02.2023,2023-02-05,23,SEN-004,Kolonnenstraße,52.4835,13.361,69,49,4,4,12,41,32.1,33.4,30.5,38.3,44.5,37.3,3.6,10.9
06.02.2023,2023-02-06,0,SEN-004,Kolonnenstraße,52.4835,13.361,98,72,3,9,14,75,33.4,35.0,30.1,38.5,41.6,43.4,1.7,8.1
06.02.2023,2023-02-06,1,SEN-004,Kolonnenstraße,52.4835,13.361,101,72,7,8,14,48,32.9,34.2,31.3,39.8,48.3,32.2,4.7,9.4
06.02.2023,2023-02-06,2,SEN-004,Kolonnenstraße,52.4835,13.361,85,60,5,7,13,58,39.3,43.0,33.3,45.8,42.0,40.6,3.5,9.1
06.02.2023,2023-02-06,3,SEN-004,Kolonnenstraße,52.4835,13.361,112,81,8,10,13,73,37.6,40.6,31.2,43.2,43.8,39.5,4.3,7.0
06.02.2023,2023-02-06,4,SEN-004,Kolonnenstraße,52.4835,13.361,232,160,15,18,39,149,37.2,42.3,23.5,43.2,42.0,39.1,3.9,10.2
06.02.2023,2023-02-06,5,SEN-004,Kolonnenstraße,52.4835,13.361,714,514,42,61,97,438,34.9,37.4,28.8,40.8,44.6,38.0,3.6,8.4
06.02.2023,2023-02-06,6,SEN-004,Kolonnenstraße,52.4835,13.361,2004,1527,139,167,171,1182,38.2,41.6,26.7,46.0,47.9,37.1,4.4,5.4
06.02.2023,2023-02-06,7,SEN-004,Kolonnenstraße,52.4835,13.361,3838,2810,257,306,465,2203,30.1,31.4,25.4,35.5,46.5,36.5,4.3,7.7
06.02.2023,2023-02-06,8,SEN-004,Kolonnenstraße,52.4835,13.361,4625,3190,322,356,757,2821,28.5,29.3,25.2,34.7,42.8,37.9,4.3,10.2
06.02.2023,2023-02-06,9,SEN-004,Kolonnenstraße,52.4835,13.361,3694,2736,215,353,390,2270,26.8,26.5,27.2,32.5,45.9,38.1,3.6,6.5
06.02.2023,2023-02-06,10,SEN-004,Kolonnenstraße,52.4835,13.361,1922,1390,76,136,320,1205,34.7,36.7,31.4,42.3,44.5,38.5,2.4,10.2
06.02.2023,2023-02-06,11,SEN-004,Kolonnenstraße,52.4835,13.361,677,470,47,59,101,406,29.4,29.9,28.6,34.3,43.4,37.5,4.3,9.3
06.02.2023,2023-02-06,12,SEN-004,Kolonnenstraße,52.4835,13.361,258,185,14,17,42,159,36.3,39.0,31.6,41.9,44.4,38.1,3.4,10.1
06.02.2023,2023-02-06,13,SEN-004,Kolonnenstraße,52.4835,13.361,157,109,10,13,25,96,38.2,41.6,33.1,45.3,43.1,37.9,4.0,9.9
06.02.2023,2023-02-06,14,SEN-004,Kolonnenstraße,52.4835,13.361,495,374,35,34,52,289,28.7,28.0,33.3,34.0,47.7,36.9,4.5,6.6
06.02.2023,2023-02-06,15,SEN-004,Kolonnenstraße,52.4835,13.361,1553,1103,97,141,212,930,34.4,37.9,23.6,39.8,44.4,37.5,3.9,8.5
06.02.2023,2023-02-06,16,SEN-004,Kolonnenstraße,52.4835,13.361,3615,2619,197,317,482,2232,24.1,23.0,26.1,28.6,44.8,38.2,3.4,8.2
06.02.2023,2023-02-06,17,SEN-004,Kolonnenstraße,52.4835,13.361,5674,4375,403,558,338,3374,31.0,32.2,26.6,35.4,48.4,37.3,4.5,3.7
06.02.2023,2023-02-06,18,SEN-004,Kolonnenstraße,52.4835,13.361,5760,3932,282,465,1081,3444,22.8,22.1,19.2,26.8,42.7,37.4,3.1,11.7
06.02.2023,2023-02-06,19,SEN-004,Kolonnenstraße,52.4835,13.361,3701,2788,199,327,387,2243,37.0,40.9,23.2,43.3,46.9,37.7,3.3,6.5
06.02.2023,2023-02-06,20,SEN-004,Kolonnenstraße,52.4835,13.361,1529,1123,97,137,172,952,31.5,31.6,33.5,37.0,45.3,38.4,3.9,6.9
06.02.2023,2023-02-06,21,SEN-004,Kolonnenstraße,52.4835,13.361,490,358,30,42,60,277,38.9,41.3,35.9,45.2,46.7,36.1,3.9,7.8
06.02.2023,2023-02-06,22,SEN-004,Kolonnenstraße,52.4835,13.361,161,102,12,13,34,109,36.8,40.0,35.5,43.2,37.8,40.4,4.4,12.6
06.02.2023,2023-02-06,23,SEN-004,Kolonnenstraße,52.4835,13.361,89,58,5,7,19,66,34.8,37.8,31.2,40.1,37.4,42.6,3.2,12.3
07.02.2023,2023-02-07,0,SEN-004,Kolonnenstraße,52.4835,13.361,107,73,6,8,20,63,33.7,35.7,31.7,39.7,42.9,37.1,3.5,11.8
07.02.2023,2023-02-07,1,SEN-004,Kolonnenstraße,52.4835,13.361,107,83,6,9,9,79,38.2,40.6,31.1,46.2,44.6,42.5,3.2,4.8
07.02.2023,2023-02-07,2,SEN-004,Kolonnenstraße,52.4835,13.361,115,83,8,8,16,74,37.9,40.6,33.5,46.1,43.9,39.2,4.2,8.5
07.02.2023,2023-02-07,3,SEN-004,Kolonnenstraße,52.4835,13.361,126,90,7,9,20,66,39.0,42.4,33.7,44.1,46.9,34.4,3.6,10.4
07.02.2023,2023-02-07,4,SEN-004,Kolonnenstraße,52.4835,13.361,264,196,16,20,32,165,32.4,33.4,30.7,38.8,45.7,38.5,3.7,7.5
07.02.2023,2023-02-07,5,SEN-004,Kolonnenstraße,52.4835,13.361,876,645,56,69,106,505,37.6,40.7,30.0,44.1,46.7,36.6,4.1,7.7
07.02.2023,2023-02-07,6,SEN-004,Kolonnenstraße,52.4835,13.361,2221,1614,172,151,284,1448,33.3,35.1,29.2,39.1,44.0,39.5,4.7,7.7
07.02.2023,2023-02-07,7,SEN-004,Kolonnenstraße,52.4835,13.361,4483,3314,221,380,568,2667,27.7,27.8,26.7,32.8,46.3,37.3,3.1,7.9
07.02.2023,2023-02-07,8,SEN-004,Kolonnenstraße,52.4835,13.361,5518,4061,288,465,704,3289,29.3,31.2,20.6,35.5,46.1,37.3,3.3,8.0
07.02.2023,2023-02-07,9,SEN-004,Kolonnenstraße,52.4835,13.361,4416,3159,257,311,689,2531,33.7,36.2,26.7,38.3,45.5,36.4,3.7,9.9
07.02.2023,2023-02-07,10,SEN-004,Kolonnenstraße,52.4835,13.361,2294,1756,118,195,225,1504,34.4,35.1,35.0,40.7,46.2,39.6,3.1,5.9
07.02.2023,2023-02-07,11,SEN-004,Kolonnenstraße,52.4835,13.361,817,563,67,64,123,471,26.9,26.3,28.7,32.3,43.7,36.6,5.2,9.5
07.02.2023,2023-02-07,12,SEN-004,Kolonnenstraße,52.4835,13.361,274,200,17,19,38,154,36.1,38.4,31.7,41.1,46.7,36.0,4.0,8.9
07.02.2023,2023-02-07,13,SEN-004,Kolonnenstraße,52.4835,13.361,234,160,12,21,41,161,38.5,42.1,34.0,44.3,40.5,40.8,3.0,10.4
07.02.2023,2023-02-07,14,SEN-004,Kolonnenstraße,52.4835,13.361,581,422,35,41,83,336,39.2,43.2,29.1,44.7,46.0,36.6,3.8,9.1
07.02.2023,2023-02-07,15,SEN-004,Kolonnenstraße,52.4835,13.361,1844,1309,97,168,270,1134,34.0,35.1,34.9,40.7,44.0,38.1,3.3,9.1
07.02.2023,2023-02-07,16,SEN-004,Kolonnenstraße,52.4835,13.361,4261,2792,294,367,808,2501,29.8,31.6,24.7,35.5,41.3,37.0,4.3,11.9
07.02.2023,2023-02-07,17,SEN-004,Kolonnenstraße,52.4835,13.361,6614,4682,400,410,1122,3953,23.2,22.7,19.4,28.0,44.3,37.4,3.8,10.6
07.02.2023,2023-02-07,18,SEN-004,Kolonnenstraße,52.4835,13.361,6715,4879,386,538,912,4049,25.1,24.2,27.0,29.9,45.3,37.6,3.6,8.5
07.02.2023,2023-02-07,19,SEN-004,Kolonnenstraße,52.4835,13.361,4294,3283,226,381,404,2560,29.9,30.4,28.3,34.2,47.9,37.4,3.3,5.9
07.02.2023,2023-02-07,20,SEN-004,Kolonnenstraße,52.4835,13.361,1851,1298,123,172,258,1137,25.6,25.0,26.0,29.8,43.4,38.1,4.1,8.6
07.02.2023,2023-02-07,21,SEN-004,Kolonnenstraße,52.4835,13.361,568,394,26,51,97,343,37.1,40.6,31.0,44.6,43.2,37.7,2.9,10.6
07.02.2023,2023-02-07,22,SEN-004,Kolonnenstraße,52.4835,13.361,185,131,9,16,29,107,30.2,29.7,35.2,35.7,44.9,36.6,3.1,9.9
07.02.2023,2023-02-07,23,SEN-004,Kolonnenstraße,52.4835,13.361,120,88,8,8,16,70,33.0,34.1,32.1,39.1,46.3,36.8,4.2,8.4
08.02.2023,2023-02-08,0,SEN-004,Kolonnenstraße,52.4835,13.361,117,86,6,9,16,61,35.7,38.1,30.1,40.8,48.3,34.3,3.4,9.0
08.02.2023,2023-02-08,1,SEN-004,Kolonnenstraße,52.4835,13.361,109,74,6,9,20,53,39.6,43.2,37.2,46.8,45.7,32.7,3.7,12.3
08.02.2023,2023-02-08,2,SEN-004,Kolonnenstraße,52.4835,13.361,108,81,6,9,12,48,40.7,44.2,31.6,47.1,51.9,30.8,3.8,7.7
08.02.2023,2023-02-08,3,SEN-004,Kolonnenstraße,52.4835,13.361,102,69,6,6,21,67,27.2,27.3,25.4,32.8,40.8,39.6,3.6,12.4
08.02.2023,2023-02-08,4,SEN-004,Kolonnenstraße,52.4835,13.361,279,196,17,24,42,148,37.4,41.5,27.6,42.5,45.9,34.7,4.0,9.8
08.02.2023,2023-02-08,5,SEN-004,Kolonnenstraße,52.4835,13.361,858,598,55,61,144,531,30.8,32.0,28.4,36.8,43.1,38.2,4.0,10.4
08.02.2023,2023-02-08,6,SEN-004,Kolonnenstraße,52.4835,13.361,2411,1636,121,220,434,1497,27.6,28.3,23.6,32.5,41.9,38.3,3.1,11.1
08.02.2023,2023-02-08,7,SEN-004,Kolonnenstraße,52.4835,13.361,4648,3322,193,401,732,2725,31.3,33.0,26.2,36.9,45.1,37.0,2.6,9.9
08.02.2023,2023-02-08,8,SEN-004,Kolonnenstraße,52.4835,13.361,5753,4342,246,574,591,3298,30.9,32.7,23.5,36.7,48.0,36.4,2.7,6.5
08.02.2023,2023-02-08,9,SEN-004,Kolonnenstraße,52.4835,13.361,4765,3557,225,403,580,2806,30.3,30.5,31.6,35.2,47.0,37.1,3.0,7.7
08.02.2023,2023-02-08,10,SEN-004,Kolonnenstraße,52.4835,13.361,2405,1709,113,202,381,1439,35.2,38.2,27.4,39.9,44.5,37.4,2.9,9.9
08.02.2023,2023-02-08,11,SEN-004,Kolonnenstraße,52.4835,13.361,856,619,50,69,118,532,34.9,36.9,31.4,42.1,44.6,38.3,3.6,8.5
08.02.2023,2023-02-08,12,SEN-004,Kolonnenstraße,52.4835,13.361,252,184,12,23,33,169,32.1,32.3,34.7,38.2,43.7,40.1,2.9,7.8
08.02.2023,2023-02-08,13,SEN-004,Kolonnenstraße,52.4835,13.361,210,160,10,15,25,115,45.4,49.8,34.9,51.9,49.2,35.4,3.1,7.7
08.02.2023,2023-02-08,14,SEN-004,Kolonnenstraße,52.4835,13.361,639,471,36,56,76,351,31.5,33.1,26.0,37.5,47.6,35.5,3.6,7.7
08.02.2023,2023-02-08,15,SEN-004,Kolonnenstraße,52.4835,13.361,1852,1278,120,102,352,1117,37.8,41.3,33.6,46.0,43.0,37.6,4.0,11.9
08.02.2023,2023-02-08,16,SEN-004,Kolonnenstraße,52.4835,13.361,4486,3035,313,335,803,2805,31.7,34.8,21.5,36.4,41.6,38.5,4.3,11.0
08.02.2023,2023-02-08,17,SEN-004,Kolonnenstraße,52.4835,13.361,7012,5046,419,560,987,4258,26.2,25.8,26.6,30.3,44.8,37.8,3.7,8.8
08.02.2023,2023-02-08,18,SEN-004,Kolonnenstraße,52.4835,13.361,7296,4971,562,593,1170,4116,27.9,30.1,18.2,34.0,43.6,36.1,4.9,10.3
08.02.2023,2023-02-08,19,SEN-004,Kolonnenstraße,52.4835,13.361,4553,3387,344,370,452,2654,28.9,29.5,26.8,33.7,47.0,36.8,4.8,6.3
08.02.2023,2023-02-08,20,SEN-004,Kolonnenstraße,52.4835,13.361,1982,1566,111,190,115,1099,37.3,40.6,23.9,44.2,50.8,35.7,3.6,3.7
08.02.2023,2023-02-08,21,SEN-004,Kolonnenstraße,52.4835,13.361,619,465,35,53,66,354,32.6,34.1,28.2,37.8,47.8,36.4,3.6,6.8
08.02.2023,2023-02-08,22,SEN-004,Kolonnenstraße,52.4835,13.361,192,142,11,16,23,117,32.8,33.2,34.5,37.3,46.0,37.9,3.6,7.4
08.02.2023,2023-02-08,23,SEN-004,Kolonnenstraße,52.4835,13.361,112,76,7,8,21,79,34.3,37.5,26.9,40.7,39.8,41.4,3.7,11.0
09.02.2023,2023-02-09,0,SEN-004,Kolonnenstraße,52.4835,13.361,81,57,4,6,14,96,42.4,48.5,27.4,51.7,32.2,54.2,2.3,7.9
09.02.2023,2023-02-09,1,SEN-004,Kolonnenstraße,52.4835,13.361,74,51,2,5,16,82,34.1,35.3,39.7,39.9,32.7,52.6,1.3,10.3
09.02.2023,2023-02-09,2,SEN-004,Kolonnenstraße,52.4835,13.361,70,49,3,4,14,77,34.9,38.2,25.8,39.8,33.3,52.4,2.0,9.5
09.02.2023,2023-02-09,3,SEN-004,Kolonnenstraße,52.4835,13.361,83,58,3,6,16,116,33.3,33.6,40.5,39.1,29.1,58.3,1.5,8.0
09.02.2023,2023-02-09,4,SEN-004,Kolonnenstraße,52.4835,13.361,213,148,13,18,34,190,36.8,39.0,35.9,42.6,36.7,47.1,3.2,8.4
09.02.2023,2023-02-09,5,SEN-004,Kolonnenstraße,52.4835,13.361,570,405,35,52,78,624,42.8,49.3,25.8,52.0,33.9,52.3,2.9,6.5
09.02.2023,2023-02-09,6,SEN-004,Kolonnenstraße,52.4835,13.361,1701,1205,87,162,247,1707,28.8,29.7,24.9,33.4,35.4,50.1,2.6,7.2
09.02.2023,2023-02-09,7,SEN-004,Kolonnenstraße,52.4835,13.361,3313,2471,242,345,255,3192,33.2,35.7,24.8,39.1,38.0,49.1,3.7,3.9
09.02.2023,2023-02-09,8,SEN-004,Kolonnenstraße,52.4835,13.361,3959,2885,227,349,498,3963,26.7,26.8,24.9,32.2,36.4,50.0,2.9,6.3
09.02.2023,2023-02-09,9,SEN-004,Kolonnenstraße,52.4835,13.361,3253,2351,148,228,526,3295,30.7,31.0,32.6,35.7,35.9,50.3,2.3,8.0
09.02.2023,2023-02-09,10,SEN-004,Kolonnenstraße,52.4835,13.361,1726,1229,81,150,266,1744,36.5,39.7,29.0,43.3,35.4,50.3,2.3,7.7
09.02.2023,2023-02-09,11,SEN-004,Kolonnenstraße,52.4835,13.361,606,415,40,53,98,637,31.6,31.5,36.1,37.3,33.4,51.2,3.2,7.9
09.02.2023,2023-02-09,12,SEN-004,Kolonnenstraße,52.4835,13.361,195,144,12,18,21,209,35.4,37.9,28.8,41.8,35.6,51.7,3.0,5.2
09.02.2023,2023-02-09,13,SEN-004,Kolonnenstraße,52.4835,13.361,149,109,8,12,20,156,36.6,39.4,30.1,44.4,35.7,51.1,2.6,6.6
09.02.2023,2023-02-09,14,SEN-004,Kolonnenstraße,52.4835,13.361,431,328,24,27,52,400,38.1,40.0,36.2,45.1,39.5,48.1,2.9,6.3
09.02.2023,2023-02-09,15,SEN-004,Kolonnenstraße,52.4835,13.361,1401,1039,78,94,190,1364,33.8,36.0,26.6,40.7,37.6,49.3,2.8,6.9
09.02.2023,2023-02-09,16,SEN-004,Kolonnenstraße,52.4835,13.361,3223,2408,211,278,326,3237,28.9,28.7,30.3,32.8,37.3,50.1,3.3,5.0
09.02.2023,2023-02-09,17,SEN-004,Kolonnenstraße,52.4835,13.361,4935,3527,367,363,678,4985,27.4,28.2,22.8,31.3,35.6,50.3,3.7,6.8
09.02.2023,2023-02-09,18,SEN-004,Kolonnenstraße,52.4835,13.361,4927,3665,267,443,552,4859,35.5,38.2,27.3,41.3,37.5,49.7,2.7,5.6
09.02.2023,2023-02-09,19,SEN-004,Kolonnenstraße,52.4835,13.361,3238,2430,260,288,260,3191,28.2,29.4,23.0,32.8,37.8,49.6,4.0,4.0
09.02.2023,2023-02-09,20,SEN-004,Kolonnenstraße,52.4835,13.361,1382,994,104,121,163,1386,37.9,41.8,28.1,45.1,35.9,50.1,3.8,5.9
09.02.2023,2023-02-09,21,SEN-004,Kolonnenstraße,52.4835,13.361,438,303,26,37,72,407,32.6,34.5,28.8,37.8,35.9,48.2,3.1,8.5
09.02.2023,2023-02-09,22,SEN-004,Kolonnenstraße,52.4835,13.361,138,99,8,11,20,150,36.8,39.3,32.7,44.0,34.4,52.1,2.8,6.9
09.02.2023,2023-02-09,23,SEN-004,Kolonnenstraße,52.4835,13.361,88,63,4,7,14,89,38.6,41.8,33.6,45.4,35.6,50.3,2.3,7.9
10.02.2023,2023-02-10,0,SEN-004,Kolonnenstraße,52.4835,13.361,86,62,5,5,14,36,32.6,34.6,27.0,39.2,50.8,29.5,4.1,11.5
10.02.2023,2023-02-10,1,SEN-004,Kolonnenstraße,52.4835,13.361,88,66,3,6,13,44,33.8,35.7,28.0,39.6,50.0,33.3,2.3,9.8
10.02.2023,2023-02-10,2,SEN-004,Kolonnenstraße,52.4835,13.361,89,67,4,5,13,40,34.4,35.6,34.7,39.5,51.9,31.0,3.1,10.1
10.02.2023,2023-02-10,3,SEN-004,Kolonnenstraße,52.4835,13.361,104,77,5,9,13,50,41.1,44.5,34.6,47.2,50.0,32.5,3.2,8.4
10.02.2023,2023-02-10,4,SEN-004,Kolonnenstraße,52.4835,13.361,197,140,15,18,24,122,33.0,35.1,27.6,39.3,43.9,38.2,4.7,7.5
10.02.2023,2023-02-10,5,SEN-004,Kolonnenstraße,52.4835,13.361,635,438,36,52,109,308,35.0,37.2,32.7,40.0,46.4,32.7,3.8,11.6
10.02.2023,2023-02-10,6,SEN-004,Kolonnenstraße,52.4835,13.361,1730,1214,121,156,239,878,28.3,28.8,26.5,33.6,46.5,33.7,4.6,9.2
10.02.2023,2023-02-10,7,SEN-004,Kolonnenstraße,52.4835,13.361,3283,2199,243,220,621,1713,33.9,37.9,22.5,39.4,44.0,34.3,4.9,12.4
10.02.2023,2023-02-10,8,SEN-004,Kolonnenstraße,52.4835,13.361,4060,2766,299,341,654,2085,27.3,28.8,20.0,32.7,45.0,33.9,4.9,10.6
10.02.2023,2023-02-10,9,SEN-004,Kolonnenstraße,52.4835,13.361,3224,2474,143,311,296,1775,31.0,31.9,27.7,37.6,49.5,35.5,2.9,5.9
10.02.2023,2023-02-10,10,SEN-004,Kolonnenstraße,52.4835,13.361,1795,1168,91,149,387,921,35.1,37.5,34.6,39.7,43.0,33.9,3.4,14.2
10.02.2023,2023-02-10,11,SEN-004,Kolonnenstraße,52.4835,13.361,642,465,44,45,88,301,33.1,34.5,30.9,40.3,49.3,31.9,4.7,9.3
10.02.2023,2023-02-10,12,SEN-004,Kolonnenstraße,52.4835,13.361,185,133,12,15,25,100,32.3,34.2,26.7,38.0,46.7,35.1,4.2,8.8
10.02.2023,2023-02-10,13,SEN-004,Kolonnenstraße,52.4835,13.361,152,109,7,14,22,75,35.8,38.3,31.2,43.0,48.0,33.0,3.1,9.7
10.02.2023,2023-02-10,14,SEN-004,Kolonnenstraße,52.4835,13.361,468,324,22,35,87,249,33.4,35.4,30.1,39.4,45.2,34.7,3.1,12.1
10.02.2023,2023-02-10,15,SEN-004,Kolonnenstraße,52.4835,13.361,1340,887,95,108,250,668,30.6,32.2,27.0,35.9,44.2,33.3,4.7,12.5
10.02.2023,2023-02-10,16,SEN-004,Kolonnenstraße,52.4835,13.361,3274,2467,238,222,347,1770,27.9,29.4,19.6,32.6,48.9,35.1,4.7,6.9
10.02.2023,2023-02-10,17,SEN-004,Kolonnenstraße,52.4835,13.361,5064,3955,241,330,538,2731,25.6,25.3,25.7,30.3,50.7,35.0,3.1,6.9
10.02.2023,2023-02-10,18,SEN-004,Kolonnenstraße,52.4835,13.361,4993,3858,282,390,463,2674,28.9,30.1,22.4,32.8,50.3,34.9,3.7,6.0
10.02.2023,2023-02-10,19,SEN-004,Kolonnenstraße,52.4835,13.361,3209,2355,191,319,344,1776,30.3,31.6,26.0,35.3,47.2,35.6,3.8,6.9
10.02.2023,2023-02-10,20,SEN-004,Kolonnenstraße,52.4835,13.361,1352,955,75,108,214,712,28.5,29.3,25.2,34.1,46.3,34.5,3.6,10.4
10.02.2023,2023-02-10,21,SEN-004,Kolonnenstraße,52.4835,13.361,416,318,22,30,46,241,34.6,36.4,29.6,39.2,48.4,36.7,3.3,7.0
10.02.2023,2023-02-10,22,SEN-004,Kolonnenstraße,52.4835,13.361,121,84,8,8,21,51,34.3,36.3,31.9,41.2,48.8,29.7,4.7,12.2
10.02.2023,2023-02-10,23,SEN-004,Kolonnenstraße,52.4835,13.361,87,67,4,6,10,40,38.7,41.8,28.8,46.1,52.8,31.5,3.1,7.9
11.02.2023,2023-02-11,0,SEN-004,Kolonnenstraße,52.4835,13.361,67,49,5,4,9,47,35.0,37.4,28.6,41.1,43.0,41.2,4.4,7.9
11.02.2023,2023-02-11,1,SEN-004,Kolonnenstraße,52.4835,13.361,49,36,3,4,6,45,38.4,39.7,40.8,43.6,38.3,47.9,3.2,6.4
11.02.2023,2023-02-11,2,SEN-004,Kolonnenstraße,52.4835,13.361,52,35,4,3,10,41,34.4,36.2,34.9,39.4,37.6,44.1,4.3,10.8
11.02.2023,2023-02-11,3,SEN-004,Kolonnenstraße,52.4835,13.361,66,46,3,3,14,49,35.5,37.2,39.9,42.5,40.0,42.6,2.6,12.2
11.02.2023,2023-02-11,4,SEN-004,Kolonnenstraße,52.4835,13.361,126,87,5,10,24,107,36.0,39.3,29.5,41.3,37.3,45.9,2.1,10.3
11.02.2023,2023-02-11,5,SEN-004,Kolonnenstraße,52.4835,13.361,484,347,35,31,71,364,38.2,41.0,34.2,45.2,40.9,42.9,4.1,8.4
11.02.2023,2023-02-11,6,SEN-004,Kolonnenstraße,52.4835,13.361,1235,835,66,106,228,957,37.8,42.9,26.2,46.1,38.1,43.7,3.0,10.4
11.02.2023,2023-02-11,7,SEN-004,Kolonnenstraße,52.4835,13.361,2261,1609,169,210,273,1842,40.0,46.3,22.1,45.9,39.2,44.9,4.1,6.7
11.02.2023,2023-02-11,8,SEN-004,Kolonnenstraße,52.4835,13.361,2840,2080,194,179,387,2348,29.9,31.1,25.3,34.0,40.1,45.3,3.7,7.5
11.02.2023,2023-02-11,9,SEN-004,Kolonnenstraße,52.4835,13.361,2248,1517,126,171,434,1836,30.5,32.9,22.0,36.8,37.1,45.0,3.1,10.6
11.02.2023,2023-02-11,10,SEN-004,Kolonnenstraße,52.4835,13.361,1166,836,76,75,179,995,32.1,34.2,25.4,37.7,38.7,46.0,3.5,8.3
11.02.2023,2023-02-11,11,SEN-004,Kolonnenstraße,52.4835,13.361,417,305,28,35,49,353,37.5,40.3,31.1,44.3,39.6,45.8,3.6,6.4
11.02.2023,2023-02-11,12,SEN-004,Kolonnenstraße,52.4835,13.361,127,96,7,9,15,123,37.6,41.0,26.2,43.9,38.4,49.2,2.8,6.0
11.02.2023,2023-02-11,13,SEN-004,Kolonnenstraße,52.4835,13.361,90,69,5,7,9,97,27.6,27.1,30.2,31.6,36.9,51.9,2.7,4.8
11.02.2023,2023-02-11,14,SEN-004,Kolonnenstraße,52.4835,13.361,293,214,13,28,38,217,31.0,31.3,31.9,35.5,42.0,42.5,2.5,7.5
11.02.2023,2023-02-11,15,SEN-004,Kolonnenstraße,52.4835,13.361,936,660,62,75,139,767,32.9,34.7,29.3,37.2,38.8,45.0,3.6,8.2
11.02.2023,2023-02-11,16,SEN-004,Kolonnenstraße,52.4835,13.361,2284,1529,193,191,371,1850,31.2,32.7,28.5,36.2,37.0,44.8,4.7,9.0
11.02.2023,2023-02-11,17,SEN-004,Kolonnenstraße,52.4835,13.361,3616,2715,214,268,419,2803,30.4,30.9,29.6,34.9,42.3,43.7,3.3,6.5
11.02.2023,2023-02-11,18,SEN-004,Kolonnenstraße,52.4835,13.361,3474,2448,242,267,517,2900,23.2,21.7,25.2,27.6,38.4,45.5,3.8,8.1
11.02.2023,2023-02-11,19,SEN-004,Kolonnenstraße,52.4835,13.361,2237,1690,103,175,269,1833,34.0,35.7,29.8,38.8,41.5,45.0,2.5,6.6
11.02.2023,2023-02-11,20,SEN-004,Kolonnenstraße,52.4835,13.361,999,706,55,88,150,790,41.5,47.2,27.2,50.4,39.5,44.2,3.1,8.4
11.02.2023,2023-02-11,21,SEN-004,Kolonnenstraße,52.4835,13.361,285,197,13,25,50,219,36.8,40.0,32.0,43.4,39.1,43.5,2.6,9.9
